"Dorsal Lateral Geniculate Nucleus, parvocellular part",cocomac:1472,lateral geniculate nucleus parvocellular layer,UBERON:0022319,
"Dorsal Lateral Geniculate Nucleus, parvocellular part",cocomac:1472,dorsal lateral geniculate nucleus,UBERON:0002479,FMA:62214
"Dorsal Lateral Geniculate Nucleus, parvocellular part",cocomac:1472,magnocellular layer of dorsal nucleus of lateral geniculate body,UBERON:0013606,FMA:76989
"Dorsal Lateral Geniculate Nucleus, parvocellular part",cocomac:1472,koniocellular layer of dorsal nucleus of lateral geniculate body,UBERON:0013615,FMA:76988
"Dorsal Lateral Geniculate Nucleus, parvocellular part",cocomac:1472,parvocellular part of red nucleus,UBERON:0002938,FMA:72430
"Dorsal Lateral Geniculate Nucleus, parvocellular part",cocomac:1472,dorsal nucleus of medial geniculate body,UBERON:0002758,FMA:62216
caudal part of area TL,cocomac:657,caudal part of spinal trigeminal nucleus,UBERON:0002866,FMA:72606
caudal part of area TL,cocomac:657,caudal part of ventral posterolateral nucleus of thalamus,UBERON:0002781,FMA:62206
caudal part of area TL,cocomac:657,caudal part of ventral lateral nucleus,UBERON:0002608,FMA:62194
medial mammillary nucleus pars lateralis cap,cocomac:2311,medial part of medial mammillary nucleus,UBERON:0002632,FMA:62345
medial mammillary nucleus pars lateralis cap,cocomac:2311,lateral part of medial mammillary nucleus,UBERON:0002664,FMA:62346
medial mammillary nucleus pars lateralis cap,cocomac:2311,medial mammillary nucleus,UBERON:0001939,FMA:62342
medial mammillary nucleus pars lateralis cap,cocomac:2311,substantia nigra pars lateralis,UBERON:0002995,FMA:76844
medial mammillary nucleus pars lateralis cap,cocomac:2311,nucleus recessus lateralis,UBERON:0014663,
medial mammillary nucleus pars lateralis cap,cocomac:2311,nucleus lateralis valvulae,UBERON:2000551,
medial mammillary nucleus pars lateralis cap,cocomac:2311,lateral mammillary nucleus,UBERON:0001938,FMA:62341
posterior area 24c´,cocomac:2331,posterior transverse temporal area 42,UBERON:0006096,FMA:68639FMA:236867
Orbital prefrontal cortex,cocomac:1078,prefrontal cortex,UBERON:0000451,FMA:224850
Orbital prefrontal cortex,cocomac:1078,dorsolateral prefrontal cortex,UBERON:0009834,FMA:276189
Orbital prefrontal cortex,cocomac:1078,dorsolateral prefrontal cortex layer 6,UBERON:0035158,
Orbital prefrontal cortex,cocomac:1078,dorsolateral prefrontal cortex layer 5,UBERON:0035157,
Orbital prefrontal cortex,cocomac:1078,dorsolateral prefrontal cortex layer 3,UBERON:0035155,
Orbital prefrontal cortex,cocomac:1078,dorsolateral prefrontal cortex layer 2,UBERON:0035154,
Orbital prefrontal cortex,cocomac:1078,dorsolateral prefrontal cortex layer 1,UBERON:0035153,
Orbital prefrontal cortex,cocomac:1078,dorsolateral prefrontal cortex layer 4,UBERON:0035156,
Orbital prefrontal cortex,cocomac:1078,lateral orbital frontal cortex,UBERON:0022716,
Orbital prefrontal cortex,cocomac:1078,medial orbital frontal cortex,UBERON:0022352,FMA:273320
Orbital prefrontal cortex,cocomac:1078,"Ongur, Price, and Ferry (2003) prefrontal cortical partition scheme region",UBERON:0026777,
Dorsal parietal cortex (= SPL and precuneus),cocomac:1983,parietal cortex,UBERON:0016530,FMA:242203
Dorsal parietal cortex (= SPL and precuneus),cocomac:1983,inferior parietal cortex,UBERON:0006088,FMA:77536
Dorsal parietal cortex (= SPL and precuneus),cocomac:1983,superior parietal cortex,UBERON:0006094,FMA:61899
Dorsal parietal cortex (= SPL and precuneus),cocomac:1983,posterior parietal cortex,UBERON:0034889,
Dorsal parietal cortex (= SPL and precuneus),cocomac:1983,precuneus cortex,UBERON:0006093,FMA:61900
Dorsal parietal cortex (= SPL and precuneus),cocomac:1983,dorsal zone of medial entorhinal cortex,UBERON:0018262,
"Globus pallidus, internal part",cocomac:1196,medial globus pallidus,UBERON:0002477,FMA:61840
"Globus pallidus, internal part",cocomac:1196,lateral globus pallidus,UBERON:0002476,FMA:61839
"Globus pallidus, internal part",cocomac:1196,lateral medullary lamina of globus pallidus,UBERON:0002765,FMA:62469
"Globus pallidus, internal part",cocomac:1196,medial medullary lamina of globus pallidus,UBERON:0002727,FMA:62470
"Globus pallidus, internal part",cocomac:1196,accessory medullary lamina of globus pallidus,UBERON:0002763,FMA:62471
"Globus pallidus, internal part",cocomac:1196,globus pallidus,UBERON:0001875,FMA:61835
Granular temporal pole dorsal part,cocomac:1407,temporal pole,UBERON:0002576,FMA:74890
Granular temporal pole dorsal part,cocomac:1407,granular cell layer of dorsal cochlear nucleus,UBERON:0029009,
Granular temporal pole dorsal part,cocomac:1407,temporal part of superior longitudinal fasciculus,UBERON:0022420,
pretectal ventral lateral zone,cocomac:673,ventral pretectal nucleus (sauropsida),UBERON:0035584,
pretectal ventral lateral zone,cocomac:673,ventral pretectal periventricular nucleus,UBERON:0035574,
pretectal ventral lateral zone,cocomac:673,"paraventricular nucleus of the hypothalamus descending division - medial parvicellular part, ventral zone",UBERON:0014595,
pretectal ventral lateral zone,cocomac:673,ventral zone,UBERON:2000707,
pretectal ventral lateral zone,cocomac:673,ventral zone of medial entorhinal cortex,UBERON:0018263,
pretectal ventral lateral zone,cocomac:673,paraventricular nucleus of the hypothalamus magnocellular division - posterior magnocellular part lateral zone,UBERON:0022791,
Granular temporal pole surrounding superior temporal sulcus,cocomac:1411,superior temporal sulcus,UBERON:0002734,FMA:83783
Granular temporal pole surrounding superior temporal sulcus,cocomac:1411,banks of superior temporal sulcus,UBERON:0028622,
Granular temporal pole surrounding superior temporal sulcus,cocomac:1411,temporal pole,UBERON:0002576,FMA:74890
Granular temporal pole surrounding superior temporal sulcus,cocomac:1411,anterior middle temporal sulcus,UBERON:0027113,
Granular temporal pole surrounding superior temporal sulcus,cocomac:1411,transverse temporal sulcus,UBERON:0002569,FMA:83782
Granular temporal pole surrounding superior temporal sulcus,cocomac:1411,posterior middle temporal sulcus,UBERON:0025768,
Granular temporal pole surrounding superior temporal sulcus,cocomac:1411,inferior temporal sulcus,UBERON:0002969,FMA:83784
Granular temporal pole surrounding superior temporal sulcus,cocomac:1411,temporal sulcus,UBERON:0014687,
Granular temporal pole surrounding superior temporal sulcus,cocomac:1411,middle temporal sulcus,UBERON:0014689,
"Premotor cortex, ventral aspect (rostral zone)",cocomac:1573,premotor cortex,UBERON:0016634,FMA:224852
"Premotor cortex, ventral aspect (rostral zone)",cocomac:1573,ventral zone of medial entorhinal cortex,UBERON:0018263,
"Premotor cortex, ventral aspect (rostral zone)",cocomac:1573,rostral anterior cingulate cortex,UBERON:0022438,FMA:271599
"Premotor cortex, ventral aspect (rostral zone)",cocomac:1573,dorsal zone of medial entorhinal cortex,UBERON:0018262,
"Premotor cortex, ventral aspect (rostral zone)",cocomac:1573,cerebral cortex subventricular zone,UBERON:0014940,
"Premotor cortex, ventral aspect (rostral zone)",cocomac:1573,"paraventricular nucleus of the hypothalamus descending division - medial parvicellular part, ventral zone",UBERON:0014595,
Supplementary sensory area,cocomac:801,sensory dissociation area,UBERON:0003938,
Medial intraparietal area,cocomac:795,medial ventral tegmental area,UBERON:0023865,
Area 15,cocomac:343,Brodmann (1909) area 15,UBERON:0013546,FMA:68612
Premotor area 6Va,cocomac:379,premotor cortex,UBERON:0016634,FMA:224852
"Cingulate area 23c, ventral division",cocomac:1639,"paraventricular nucleus of the hypothalamus descending division - medial parvicellular part, ventral zone",UBERON:0014595,
Medial auditory koniocortex,cocomac:646,koniocortex,UBERON:0013589,
Medial auditory koniocortex,cocomac:646,medial part of medial mammillary nucleus,UBERON:0002632,FMA:62345
Medial auditory koniocortex,cocomac:646,magnocellular nucleus of medial geniculate body,UBERON:0002759,FMA:62218
electrophysiologically defined subfield of area 1 as defined in PGCK85,cocomac:1755,Brodmann (1909) area 1,UBERON:0006099,FMA:68597
Medial area 12,cocomac:839,Brodmann (1909) area 12,UBERON:0013543,FMA:68609
Medial area 12,cocomac:839,medial ventral tegmental area,UBERON:0023865,
"Rostral part of perirhinal area 36, lamina V",cocomac:189,Brodmann (1909) area 36,UBERON:0006104,FMA:68633
"Rostral part of perirhinal area 36, lamina V",cocomac:189,lamina V of gray matter of spinal cord,UBERON:0016576,FMA:68866
Nucleus pulvinaris lateralis thalami pars ventrolateralis,cocomac:138,substantia nigra pars lateralis,UBERON:0002995,FMA:76844
Nucleus pulvinaris lateralis thalami pars ventrolateralis,cocomac:138,nucleus recessus lateralis,UBERON:0014663,
Nucleus pulvinaris lateralis thalami pars ventrolateralis,cocomac:138,nucleus lateralis valvulae,UBERON:2000551,
Nucleus pulvinaris lateralis thalami pars ventrolateralis,cocomac:138,pars postrema of ventral lateral nucleus,UBERON:0002617,FMA:62196
Nucleus pulvinaris lateralis thalami pars ventrolateralis,cocomac:138,dorsal tegmental nucleus pars ventralis,UBERON:0014569,
Nucleus pulvinaris lateralis thalami pars ventrolateralis,cocomac:138,ventral posteromedial nucleus of thalamus,UBERON:0002945,FMA:62202
Nucleus pulvinaris lateralis thalami pars ventrolateralis,cocomac:138,medial dorsal nucleus of thalamus,UBERON:0002739,FMA:62156
Nucleus pulvinaris lateralis thalami pars ventrolateralis,cocomac:138,dorsal tegmental nucleus pars dorsalis,UBERON:0014568,
Nucleus pulvinaris lateralis thalami pars ventrolateralis,cocomac:138,anteroventral nucleus of thalamus,UBERON:0002685,FMA:62143
Nucleus pulvinaris lateralis thalami pars ventrolateralis,cocomac:138,ventral lateral nucleus of thalamus,UBERON:0001925,FMA:62186
Nucleus pulvinaris lateralis thalami pars ventrolateralis,cocomac:138,anterodorsal nucleus of thalamus,UBERON:0002679,FMA:62141
Nucleus pulvinaris lateralis thalami pars ventrolateralis,cocomac:138,centromedian nucleus of thalamus,UBERON:0002972,FMA:62165
Nucleus pulvinaris lateralis thalami pars ventrolateralis,cocomac:138,lateral posterior nucleus of thalamus,UBERON:0002983,FMA:62177
Nucleus pulvinaris lateralis thalami pars ventrolateralis,cocomac:138,caudal part of ventral posterolateral nucleus of thalamus,UBERON:0002781,FMA:62206
Nucleus pulvinaris lateralis thalami pars ventrolateralis,cocomac:138,anteromedial nucleus of thalamus,UBERON:0002681,FMA:62142
"CA1 subfield, stratum radiatum",cocomac:161,CA1 stratum radiatum,UBERON:0014554,FMA:277862
"CA1 subfield, stratum radiatum",cocomac:161,stratum radiatum of caudal CA1,UBERON:0034799,
"CA1 subfield, stratum radiatum",cocomac:161,stratum radiatum of uncal CA1,UBERON:0034859,
"CA1 subfield, stratum radiatum",cocomac:161,stratum radiatum of rostral CA1,UBERON:0034829,
"CA1 subfield, stratum radiatum",cocomac:161,hippocampus stratum radiatum,UBERON:0005372,FMA:83894
"CA1 subfield, stratum radiatum",cocomac:161,CA2 stratum radiatum,UBERON:0014555,FMA:277864
"CA1 subfield, stratum radiatum",cocomac:161,CA3 stratum radiatum,UBERON:0014556,FMA:277866
"CA1 subfield, stratum radiatum",cocomac:161,stratum radiatum of uncal CA3,UBERON:0034869,
Agranular insula,cocomac:274,circular sulcus of insula,UBERON:0002713,FMA:83753
Agranular insula,cocomac:274,limen of insula,UBERON:0002724,FMA:75266
Agranular insula,cocomac:274,insula,UBERON:0002022,FMA:67329
Pregeniculate nucleus thalami,cocomac:1349,anteroventral nucleus of thalamus,UBERON:0002685,FMA:62143
Pregeniculate nucleus thalami,cocomac:1349,anterodorsal nucleus of thalamus,UBERON:0002679,FMA:62141
Pregeniculate nucleus thalami,cocomac:1349,anteromedial nucleus of thalamus,UBERON:0002681,FMA:62142
Pregeniculate nucleus thalami,cocomac:1349,ventral anterior nucleus of thalamus,UBERON:0002637,FMA:62184
Pregeniculate nucleus thalami,cocomac:1349,medial dorsal nucleus of thalamus,UBERON:0002739,FMA:62156
Pregeniculate nucleus thalami,cocomac:1349,thalamic reticular nucleus,UBERON:0001903,FMA:62026
Pregeniculate nucleus thalami,cocomac:1349,ventral lateral nucleus of thalamus,UBERON:0001925,FMA:62186
Pregeniculate nucleus thalami,cocomac:1349,paraventricular nucleus of thalamus,UBERON:0001920,FMA:62152
Pregeniculate nucleus thalami,cocomac:1349,ventral posterior nucleus of thalamus,UBERON:0002596,FMA:62187
Pregeniculate nucleus thalami,cocomac:1349,posterior nucleus of thalamus,UBERON:0003030,FMA:62221
Pregeniculate nucleus thalami,cocomac:1349,submedial nucleus of thalamus,UBERON:0003031,FMA:62223
Pregeniculate nucleus thalami,cocomac:1349,suprageniculate nucleus of thalamus,UBERON:0003033,FMA:62222
Pregeniculate nucleus thalami,cocomac:1349,central dorsal nucleus of thalamus,UBERON:0003034,FMA:62169
Pregeniculate nucleus thalami,cocomac:1349,ventral posteromedial nucleus of thalamus,UBERON:0002945,FMA:62202
Pregeniculate nucleus thalami,cocomac:1349,centromedian nucleus of thalamus,UBERON:0002972,FMA:62165
Stratum opticum of the superior colliculus,cocomac:2294,superior colliculus stratum zonale,UBERON:0022314,
Stratum opticum of the superior colliculus,cocomac:2294,stratum lemnisci of superior colliculus,UBERON:0006782,FMA:72408
Stratum opticum of the superior colliculus,cocomac:2294,stratum opticum,UBERON:2001349,
Stratum opticum of the superior colliculus,cocomac:2294,middle gray layer of superior colliculus,UBERON:0006788,FMA:72409
Stratum opticum of the superior colliculus,cocomac:2294,superior colliculus superficial gray layer,UBERON:0006120,FMA:72407
Stratum opticum of the superior colliculus,cocomac:2294,middle white layer of superior colliculus,UBERON:0006787,FMA:71113
Stratum opticum of the superior colliculus,cocomac:2294,deep white layer of superior colliculus,UBERON:0006790,FMA:72416
Stratum opticum of the superior colliculus,cocomac:2294,deep gray layer of superior colliculus,UBERON:0006789,FMA:72410
Stratum opticum of the superior colliculus,cocomac:2294,zonal layer of superior colliculus,UBERON:0006780,FMA:72406
Stratum opticum of the superior colliculus,cocomac:2294,superior colliculus,UBERON:0001945,FMA:62403
Stratum opticum of the superior colliculus,cocomac:2294,superficial white layer of superior colliculus,UBERON:0006779,FMA:71112
"Basal amygdaloid nucleus, pars lateralis: pars parvocellularis",cocomac:1333,accessory basal amygdaloid nucleus,UBERON:0002885,FMA:61867
"Basal amygdaloid nucleus, pars lateralis: pars parvocellularis",cocomac:1333,lateral part of basal amygdaloid nucleus,UBERON:0002888,FMA:68857
"Basal amygdaloid nucleus, pars lateralis: pars parvocellularis",cocomac:1333,medial part of basal amygdaloid nucleus,UBERON:0002889,FMA:68858
"Basal amygdaloid nucleus, pars lateralis: pars parvocellularis",cocomac:1333,basal amygdaloid nucleus,UBERON:0002887,FMA:68855
"Basal amygdaloid nucleus, pars lateralis: pars parvocellularis",cocomac:1333,pars postrema of ventral lateral nucleus,UBERON:0002617,FMA:62196
"Basal amygdaloid nucleus, pars lateralis: pars parvocellularis",cocomac:1333,dorsal tegmental nucleus pars ventralis,UBERON:0014569,
"Basal amygdaloid nucleus, pars lateralis: pars parvocellularis",cocomac:1333,dorsal tegmental nucleus pars dorsalis,UBERON:0014568,
nucleus parataenialis lateralis thalami,cocomac:725,nucleus recessus lateralis,UBERON:0014663,
nucleus parataenialis lateralis thalami,cocomac:725,nucleus lateralis valvulae,UBERON:2000551,
nucleus parataenialis lateralis thalami,cocomac:725,ventral posteromedial nucleus of thalamus,UBERON:0002945,FMA:62202
nucleus parataenialis lateralis thalami,cocomac:725,medial dorsal nucleus of thalamus,UBERON:0002739,FMA:62156
nucleus parataenialis lateralis thalami,cocomac:725,anteroventral nucleus of thalamus,UBERON:0002685,FMA:62143
nucleus parataenialis lateralis thalami,cocomac:725,ventral lateral nucleus of thalamus,UBERON:0001925,FMA:62186
nucleus parataenialis lateralis thalami,cocomac:725,anterodorsal nucleus of thalamus,UBERON:0002679,FMA:62141
nucleus parataenialis lateralis thalami,cocomac:725,centromedian nucleus of thalamus,UBERON:0002972,FMA:62165
nucleus parataenialis lateralis thalami,cocomac:725,lateral posterior nucleus of thalamus,UBERON:0002983,FMA:62177
nucleus parataenialis lateralis thalami,cocomac:725,caudal part of ventral posterolateral nucleus of thalamus,UBERON:0002781,FMA:62206
nucleus parataenialis lateralis thalami,cocomac:725,anteromedial nucleus of thalamus,UBERON:0002681,FMA:62142
nucleus parataenialis lateralis thalami,cocomac:725,ventral anterior nucleus of thalamus,UBERON:0002637,FMA:62184
nucleus parataenialis lateralis thalami,cocomac:725,thalamic reticular nucleus,UBERON:0001903,FMA:62026
nucleus parataenialis lateralis thalami,cocomac:725,ventral posterior nucleus of thalamus,UBERON:0002596,FMA:62187
nucleus parataenialis lateralis thalami,cocomac:725,submedial nucleus of thalamus,UBERON:0003031,FMA:62223
nucleus parataenialis lateralis thalami,cocomac:725,anterior paraventricular nucleus of thalamus,UBERON:0000434,FMA:76962
nucleus parataenialis lateralis thalami,cocomac:725,paraventricular nucleus of thalamus,UBERON:0001920,FMA:62152
nucleus parataenialis lateralis thalami,cocomac:725,central dorsal nucleus of thalamus,UBERON:0003034,FMA:62169
nucleus parataenialis lateralis thalami,cocomac:725,posterior paraventricular nucleus of thalamus,UBERON:0000433,FMA:76961
nucleus parataenialis lateralis thalami,cocomac:725,posterior nucleus of thalamus,UBERON:0003030,FMA:62221
Diencephalon according to GM-Definition,cocomac:1149,diencephalon arachnoid mater,UBERON:0003558,
Diencephalon according to GM-Definition,cocomac:1149,floor plate of diencephalon,UBERON:0003309,
Diencephalon according to GM-Definition,cocomac:1149,roof plate of diencephalon,UBERON:0003301,
Diencephalon according to GM-Definition,cocomac:1149,diencephalon pia mater,UBERON:0003553,
Diencephalon according to GM-Definition,cocomac:1149,diencephalon dura mater,UBERON:0003564,
Diencephalon according to GM-Definition,cocomac:1149,meninx of diencephalon,UBERON:0003290,
Diencephalon according to GM-Definition,cocomac:1149,diencephalic white matter,UBERON:0003931,FMA:83931
Diencephalon according to GM-Definition,cocomac:1149,diencephalon,UBERON:0001894,FMA:62001
Diencephalon according to GM-Definition,cocomac:1149,diencephalon mantle layer,UBERON:0009580,
Diencephalon according to GM-Definition,cocomac:1149,diencephalon lateral wall,UBERON:0005591,
Diencephalon according to GM-Definition,cocomac:1149,white matter lamina of diencephalon,UBERON:0014531,FMA:62449
Diencephalon according to GM-Definition,cocomac:1149,habenulo-interpeduncular tract of diencephalon,UBERON:0022649,
Diencephalon according to GM-Definition,cocomac:1149,tract of diencephalon,UBERON:0011591,FMA:62447
Diencephalon according to GM-Definition,cocomac:1149,commissure of diencephalon,UBERON:0011590,FMA:62445
Diencephalon according to GM-Definition,cocomac:1149,gland of diencephalon,UBERON:0003296,
Prefrontal area FDE,cocomac:426,"Ongur, Price, and Ferry (2003) prefrontal cortical partition scheme region",UBERON:0026777,
Prefrontal area FDE,cocomac:426,prefrontal cortex,UBERON:0000451,FMA:224850
Prefrontal area FDE,cocomac:426,dorsolateral prefrontal cortex layer 6,UBERON:0035158,
Prefrontal area FDE,cocomac:426,dorsolateral prefrontal cortex layer 5,UBERON:0035157,
Prefrontal area FDE,cocomac:426,dorsolateral prefrontal cortex layer 3,UBERON:0035155,
Prefrontal area FDE,cocomac:426,dorsolateral prefrontal cortex layer 2,UBERON:0035154,
Prefrontal area FDE,cocomac:426,dorsolateral prefrontal cortex layer 1,UBERON:0035153,
Prefrontal area FDE,cocomac:426,dorsolateral prefrontal cortex layer 4,UBERON:0035156,
Prefrontal area FDE,cocomac:426,Brodmann (1909) area 11,UBERON:0013528,FMA:68608
Prefrontal area FDE,cocomac:426,Brodmann (1909) area 12,UBERON:0013543,FMA:68609
Prefrontal area FDE,cocomac:426,dorsolateral prefrontal cortex,UBERON:0009834,FMA:276189
Dorsal area 6,cocomac:604,Brodmann (1909) area 6,UBERON:0006472,FMA:68602
Dorsal area 6,cocomac:604,dorsal hypothalamic area,UBERON:0002954,FMA:62339
parvocellular laminae of LGN,cocomac:1724,parvocellular part of red nucleus,UBERON:0002938,FMA:72430
parvocellular laminae of LGN,cocomac:1724,parvocellular reticular nucleus,UBERON:0016633,FMA:72575
parvocellular laminae of LGN,cocomac:1724,parvocellular oculomotor nucleus,UBERON:0002141,FMA:72424
parvocellular laminae of LGN,cocomac:1724,lateral geniculate nucleus parvocellular layer,UBERON:0022319,
parvocellular laminae of LGN,cocomac:1724,parvocellular layer of dorsal nucleus of lateral geniculate body,UBERON:0013607,FMA:76992
parvocellular laminae of LGN,cocomac:1724,parvocellular superficial pretectal nucleus,UBERON:0035564,
parvocellular laminae of LGN,cocomac:1724,parvocellular preoptic nucleus,UBERON:2002219,
parvocellular laminae of LGN,cocomac:1724,rostral parvocellular preoptic nucleus,UBERON:2000426,
parvocellular laminae of LGN,cocomac:1724,"amygdalohippocampal area, parvocellular division",UBERON:0035028,
parvocellular laminae of LGN,cocomac:1724,caudal parvocellular preoptic nucleus,UBERON:2000630,
parvocellular laminae of LGN,cocomac:1724,parvicellular part of ventral posteromedial nucleus,UBERON:0003018,FMA:62207
parvocellular laminae of LGN,cocomac:1724,anterior nucleus of hypothalamus,UBERON:0002634,FMA:62319
parvocellular laminae of LGN,cocomac:1724,parvicellular part of medial dorsal nucleus,UBERON:0002654,FMA:62162
parvocellular laminae of LGN,cocomac:1724,paraventricular nucleus of hypothalamus,UBERON:0001930,FMA:62320
area in the superior temporal sulcus,cocomac:1718,superior temporal sulcus,UBERON:0002734,FMA:83783
area in the superior temporal sulcus,cocomac:1718,banks of superior temporal sulcus,UBERON:0028622,
area in the superior temporal sulcus,cocomac:1718,anterior middle temporal sulcus,UBERON:0027113,
area in the superior temporal sulcus,cocomac:1718,transverse temporal sulcus,UBERON:0002569,FMA:83782
area in the superior temporal sulcus,cocomac:1718,posterior middle temporal sulcus,UBERON:0025768,
area in the superior temporal sulcus,cocomac:1718,inferior temporal sulcus,UBERON:0002969,FMA:83784
area in the superior temporal sulcus,cocomac:1718,temporal sulcus,UBERON:0014687,
area in the superior temporal sulcus,cocomac:1718,middle temporal sulcus,UBERON:0014689,
area in the superior temporal sulcus,cocomac:1718,superior temporal gyrus,UBERON:0002769,FMA:61905
area in the superior temporal sulcus,cocomac:1718,temporal part of superior longitudinal fasciculus,UBERON:0022420,
Nucleus anterior ventralis thalami,cocomac:126,ventral anterior nucleus of thalamus,UBERON:0002637,FMA:62184
Nucleus anterior ventralis thalami,cocomac:126,anterior paraventricular nucleus of thalamus,UBERON:0000434,FMA:76962
Nucleus anterior ventralis thalami,cocomac:126,dorsal tegmental nucleus pars ventralis,UBERON:0014569,
Nucleus anterior ventralis thalami,cocomac:126,anterior thalamic peduncle,UBERON:0022237,FMA:62074
Nucleus anterior ventralis thalami,cocomac:126,anterior thalamic radiation,UBERON:0034746,FMA:76976
Nucleus anterior ventralis thalami,cocomac:126,ventral posteromedial nucleus of thalamus,UBERON:0002945,FMA:62202
Nucleus anterior ventralis thalami,cocomac:126,medial dorsal nucleus of thalamus,UBERON:0002739,FMA:62156
Nucleus anterior ventralis thalami,cocomac:126,anteroventral nucleus of thalamus,UBERON:0002685,FMA:62143
Nucleus anterior ventralis thalami,cocomac:126,ventral lateral nucleus of thalamus,UBERON:0001925,FMA:62186
Nucleus anterior ventralis thalami,cocomac:126,anterodorsal nucleus of thalamus,UBERON:0002679,FMA:62141
Nucleus anterior ventralis thalami,cocomac:126,centromedian nucleus of thalamus,UBERON:0002972,FMA:62165
Nucleus anterior ventralis thalami,cocomac:126,lateral posterior nucleus of thalamus,UBERON:0002983,FMA:62177
Nucleus anterior ventralis thalami,cocomac:126,caudal part of ventral posterolateral nucleus of thalamus,UBERON:0002781,FMA:62206
Nucleus anterior ventralis thalami,cocomac:126,anteromedial nucleus of thalamus,UBERON:0002681,FMA:62142
Nucleus anterior ventralis thalami,cocomac:126,thalamic reticular nucleus,UBERON:0001903,FMA:62026
Nucleus anterior ventralis thalami,cocomac:126,ventral posterior nucleus of thalamus,UBERON:0002596,FMA:62187
Prefrontal area 9c,cocomac:2324,"Ongur, Price, and Ferry (2003) prefrontal cortical partition scheme region",UBERON:0026777,
Prefrontal area 9c,cocomac:2324,prefrontal cortex,UBERON:0000451,FMA:224850
Prefrontal area 9c,cocomac:2324,dorsolateral prefrontal cortex layer 6,UBERON:0035158,
Prefrontal area 9c,cocomac:2324,dorsolateral prefrontal cortex layer 5,UBERON:0035157,
Prefrontal area 9c,cocomac:2324,dorsolateral prefrontal cortex layer 3,UBERON:0035155,
Prefrontal area 9c,cocomac:2324,dorsolateral prefrontal cortex layer 2,UBERON:0035154,
Prefrontal area 9c,cocomac:2324,dorsolateral prefrontal cortex layer 1,UBERON:0035153,
Prefrontal area 9c,cocomac:2324,dorsolateral prefrontal cortex layer 4,UBERON:0035156,
Prefrontal area 9c,cocomac:2324,Brodmann (1909) area 11,UBERON:0013528,FMA:68608
Prefrontal area 9c,cocomac:2324,Brodmann (1909) area 12,UBERON:0013543,FMA:68609
Prefrontal area 9c,cocomac:2324,dorsolateral prefrontal cortex,UBERON:0009834,FMA:276189
"Basal amygdaloid nucleus, pars lateralis: pars magnocellularis ventralis",cocomac:1331,dorsal tegmental nucleus pars ventralis,UBERON:0014569,
"Basal amygdaloid nucleus, pars lateralis: pars magnocellularis ventralis",cocomac:1331,accessory basal amygdaloid nucleus,UBERON:0002885,FMA:61867
"Basal amygdaloid nucleus, pars lateralis: pars magnocellularis ventralis",cocomac:1331,lateral part of basal amygdaloid nucleus,UBERON:0002888,FMA:68857
"Basal amygdaloid nucleus, pars lateralis: pars magnocellularis ventralis",cocomac:1331,medial part of basal amygdaloid nucleus,UBERON:0002889,FMA:68858
"Basal amygdaloid nucleus, pars lateralis: pars magnocellularis ventralis",cocomac:1331,basal amygdaloid nucleus,UBERON:0002887,FMA:68855
"Basal amygdaloid nucleus, pars lateralis: pars magnocellularis ventralis",cocomac:1331,"commissura rostral, pars ventralis",UBERON:2000185,
"Basal amygdaloid nucleus, pars lateralis: pars magnocellularis ventralis",cocomac:1331,pars postrema of ventral lateral nucleus,UBERON:0002617,FMA:62196
"Basal amygdaloid nucleus, pars lateralis: pars magnocellularis ventralis",cocomac:1331,dorsal tegmental nucleus pars dorsalis,UBERON:0014568,
"Nucleus ventralis anterior thalami, pars densocellularis",cocomac:1272,dorsal tegmental nucleus pars ventralis,UBERON:0014569,
"Nucleus ventralis anterior thalami, pars densocellularis",cocomac:1272,ventral anterior nucleus of thalamus,UBERON:0002637,FMA:62184
"Nucleus ventralis anterior thalami, pars densocellularis",cocomac:1272,anterior paraventricular nucleus of thalamus,UBERON:0000434,FMA:76962
"Nucleus ventralis anterior thalami, pars densocellularis",cocomac:1272,"commissura rostral, pars ventralis",UBERON:2000185,
"Nucleus ventralis anterior thalami, pars densocellularis",cocomac:1272,pars postrema of ventral lateral nucleus,UBERON:0002617,FMA:62196
"Nucleus ventralis anterior thalami, pars densocellularis",cocomac:1272,anterior thalamic peduncle,UBERON:0022237,FMA:62074
"Nucleus ventralis anterior thalami, pars densocellularis",cocomac:1272,anterior thalamic radiation,UBERON:0034746,FMA:76976
"Nucleus ventralis anterior thalami, pars densocellularis",cocomac:1272,ventral posteromedial nucleus of thalamus,UBERON:0002945,FMA:62202
"Nucleus ventralis anterior thalami, pars densocellularis",cocomac:1272,medial dorsal nucleus of thalamus,UBERON:0002739,FMA:62156
"Nucleus ventralis anterior thalami, pars densocellularis",cocomac:1272,dorsal tegmental nucleus pars dorsalis,UBERON:0014568,
"Nucleus ventralis anterior thalami, pars densocellularis",cocomac:1272,anteroventral nucleus of thalamus,UBERON:0002685,FMA:62143
"Periamygdaloid cortex (sulcal part), superficial molecular layer (Layer I)",cocomac:95,molecular layer of cerebellar cortex,UBERON:0002974,FMA:83897
"Periamygdaloid cortex (sulcal part), superficial molecular layer (Layer I)",cocomac:95,periamygdaloid cortex,UBERON:0014537,
Representation of the Upper Lip in VPM,cocomac:1980,upper rhombic lip,UBERON:0009841,
